longitude,latitude,depth,vsv,vp
-122.25,40.25,120.0,4.37673,7.83263
-122.0,40.25,120.0,4.39394,7.86527
-121.75,40.25,120.0,4.40003,7.86536
-121.5,40.25,120.0,4.35329,7.78344
-121.25,40.25,120.0,4.35142,7.78043
-121.0,40.25,120.0,4.32702,7.73708
-120.75,40.25,120.0,4.29907,7.68937
-120.5,40.25,120.0,4.27667,7.65072
-120.25,40.25,120.0,4.25514,7.60992
-120.0,40.25,120.0,4.24575,7.5919
-119.75,40.25,120.0,4.23353,7.5763
-119.5,40.25,120.0,4.23055,7.56989
-119.25,40.25,120.0,4.23007,7.56779
-119.0,40.25,120.0,4.23151,7.56875
-118.75,40.25,120.0,4.21692,7.54368
-118.5,40.25,120.0,4.18911,7.49522
-118.25,40.25,120.0,4.16347,7.45177
-118.0,40.25,120.0,4.15429,7.43589
-117.75,40.25,120.0,4.16317,7.45153
-117.5,40.25,120.0,4.17223,7.46781
-117.25,40.25,120.0,4.17824,7.47823
-117.0,40.25,120.0,4.1794,7.48104
-116.75,40.25,120.0,4.17984,7.48283
-116.5,40.25,120.0,4.17933,7.48288
-116.25,40.25,120.0,4.18701,7.49668
-116.0,40.25,120.0,4.1931,7.5065
-115.75,40.25,120.0,4.19649,7.51098
-115.5,40.25,120.0,4.19463,7.50675
-115.25,40.25,120.0,4.19361,7.5052
-115.0,40.25,120.0,4.19174,7.50131
-114.75,40.25,120.0,4.19447,7.50711
-114.5,40.25,120.0,4.19305,7.50511
-114.25,40.25,120.0,4.19523,7.50992
-114.0,40.25,120.0,4.19918,7.5169
-113.75,40.25,120.0,4.20419,7.52505
-113.5,40.25,120.0,4.22116,7.5526
-113.25,40.25,120.0,4.22107,7.55209
-113.0,40.25,120.0,4.2197,7.55033
-112.75,40.25,120.0,4.21727,7.54843
-112.5,40.25,120.0,4.21944,7.54094
-112.25,40.25,120.0,4.23759,7.57549
-112.0,40.25,120.0,4.25563,7.61439
-111.75,40.25,120.0,4.28543,7.67283
-111.5,40.25,120.0,4.31064,7.70749
-111.25,40.25,120.0,4.35083,7.77867
-111.0,40.25,120.0,4.39444,7.85687
-110.75,40.25,120.0,4.4239,7.91125
-110.5,40.25,120.0,4.44219,7.94612
-110.25,40.25,120.0,4.44783,7.95704
-110.0,40.25,120.0,4.46854,7.99421
-109.75,40.25,120.0,4.49198,8.03688
-109.5,40.25,120.0,4.52518,8.09424
-109.25,40.25,120.0,4.53396,8.11127
-109.0,40.25,120.0,4.53776,8.11825
-108.75,40.25,120.0,4.55116,8.13944
-108.5,40.25,120.0,4.56189,8.15805
-108.25,40.25,120.0,4.56595,8.16514
-108.0,40.25,120.0,4.52023,8.08571
-107.75,40.25,120.0,4.47045,7.99752
-107.5,40.25,120.0,4.43061,7.92611
-107.25,40.25,120.0,4.40852,7.88647
-107.0,40.25,120.0,4.39849,7.86834
-106.75,40.25,120.0,4.37747,7.83056
-106.5,40.25,120.0,4.36672,7.81132
-106.25,40.25,120.0,4.36196,7.80208
-106.0,40.25,120.0,4.35388,7.78626
-105.75,40.25,120.0,4.35873,7.7923
-105.5,40.25,120.0,4.37905,7.82788
-105.25,40.25,120.0,4.41252,7.88782
-105.0,40.25,120.0,4.41776,7.89899
-104.75,40.25,120.0,4.43703,7.93504
-104.5,40.25,120.0,4.44684,7.95457
-104.25,40.25,120.0,4.46,7.97913
-104.0,40.25,120.0,4.46877,7.99497
-103.75,40.25,120.0,4.47772,8.01101
-103.5,40.25,120.0,4.48789,8.02559
-103.25,40.25,120.0,4.50442,8.05472
-103.0,40.25,120.0,4.53127,8.10784
-102.75,40.25,120.0,4.56305,8.16333
-102.5,40.25,120.0,4.59699,8.22231
-102.25,40.25,120.0,4.61242,8.25181
-102.0,40.25,120.0,4.62726,8.27891
-101.75,40.25,120.0,4.63287,8.28905
-101.5,40.25,120.0,4.63129,8.28587
-101.25,40.25,120.0,4.62995,8.28316
-101.0,40.25,120.0,4.62955,8.28148
-100.75,40.25,120.0,4.63207,8.2849
-100.5,40.25,120.0,4.62621,8.27447
-100.25,40.25,120.0,4.62773,8.27807
-100.0,40.25,120.0,4.64208,8.30469
-99.75,40.25,120.0,4.6549,8.32777
-99.5,40.25,120.0,4.67442,8.36261
-99.25,40.25,120.0,4.68958,8.38979
-99.0,40.25,120.0,4.68578,8.3831
-98.75,40.25,120.0,4.68968,8.39023
-98.5,40.25,120.0,4.69495,8.39921
-98.25,40.25,120.0,4.68982,8.38979
-98.0,40.25,120.0,4.67967,8.37158
-97.75,40.25,120.0,4.67499,8.36288
-97.5,40.25,120.0,4.66796,8.35034
-97.25,40.25,120.0,4.66311,8.3426
-97.0,40.25,120.0,4.66159,8.3393
-96.75,40.25,120.0,4.66134,8.33694
-96.5,40.25,120.0,4.68473,8.38164
-96.25,40.25,120.0,4.7205,8.44422
-96.0,40.25,120.0,4.75362,8.50435
-95.75,40.25,120.0,4.76302,8.5213
-95.5,40.25,120.0,4.72144,8.44694
-95.25,40.25,120.0,4.68855,8.38812
-95.0,40.25,120.0,4.66711,8.3493
-94.75,40.25,120.0,4.67014,8.35517
-94.5,40.25,120.0,4.67884,8.3709
-94.25,40.25,120.0,4.68392,8.38025
-94.0,40.25,120.0,4.68295,8.378
-93.75,40.25,120.0,4.67789,8.36807
-93.5,40.25,120.0,4.67593,8.36406
-93.25,40.25,120.0,4.6754,8.36308
-93.0,40.25,120.0,4.67815,8.37003
-92.75,40.25,120.0,4.6814,8.37534
-92.5,40.25,120.0,4.69052,8.39177
-92.25,40.25,120.0,4.69546,8.4006
-92.0,40.25,120.0,4.69805,8.40514
-91.75,40.25,120.0,4.69969,8.40795
-91.5,40.25,120.0,4.70082,8.41004
-91.25,40.25,120.0,4.70341,8.4147
-91.0,40.25,120.0,4.70681,8.42074
-90.75,40.25,120.0,4.70537,8.41845
-90.5,40.25,120.0,4.70016,8.41021
-90.25,40.25,120.0,4.69271,8.39942
-90.0,40.25,120.0,4.68445,8.37504
-89.75,40.25,120.0,4.67859,8.3747
-89.5,40.25,120.0,4.67145,8.36073
-89.25,40.25,120.0,4.66589,8.34996
-89.0,40.25,120.0,4.68036,8.37486
-88.75,40.25,120.0,4.70603,8.41975
-88.5,40.25,120.0,4.73075,8.46376
-88.25,40.25,120.0,4.71364,8.43326
-88.0,40.25,120.0,4.69218,8.39535
-87.75,40.25,120.0,4.67702,8.36846
-87.5,40.25,120.0,4.65772,8.33225
-87.25,40.25,120.0,4.6403,8.3009
-87.0,40.25,120.0,4.62737,8.27731
-86.75,40.25,120.0,4.66334,8.34281
-86.5,40.25,120.0,4.70908,8.42511
-86.25,40.25,120.0,4.73288,8.4672
-86.0,40.25,120.0,4.73413,8.46855
-85.75,40.25,120.0,4.72526,8.4527
-85.5,40.25,120.0,4.72048,8.44439
-85.25,40.25,120.0,4.71926,8.44255
-85.0,40.25,120.0,4.71807,8.44079
-84.75,40.25,120.0,4.70557,8.41846
-84.5,40.25,120.0,4.68859,8.38838
-84.25,40.25,120.0,4.65756,8.33336
-84.0,40.25,120.0,4.63067,8.28491
-83.75,40.25,120.0,4.60525,8.23931
-83.5,40.25,120.0,4.61077,8.24835
-83.25,40.25,120.0,4.62935,8.28328
-83.0,40.25,120.0,4.64055,8.30184
-82.75,40.25,120.0,4.66946,8.35453
-82.5,40.25,120.0,4.69908,8.40581
-82.25,40.25,120.0,4.69687,8.4005
-82.0,40.25,120.0,4.6932,8.39245
-81.75,40.25,120.0,4.67865,8.37397
-81.5,40.25,120.0,4.6609,8.33967
-81.25,40.25,120.0,4.63709,8.29485
-81.0,40.25,120.0,4.61803,8.26
-80.75,40.25,120.0,4.6111,8.24819
-80.5,40.25,120.0,4.60061,8.23002
-80.25,40.25,120.0,4.5812,8.19543
-80.0,40.25,120.0,4.57846,8.19078
-79.75,40.25,120.0,4.65153,8.32179
-79.5,40.25,120.0,4.68172,8.37663
-79.25,40.25,120.0,4.68666,8.38493
-79.0,40.25,120.0,4.66672,8.34766
-78.75,40.25,120.0,4.65114,8.32269
-78.5,40.25,120.0,4.63813,8.29838
-78.25,40.25,120.0,4.64456,8.30996
-78.0,40.25,120.0,4.64915,8.31794
-77.75,40.25,120.0,4.64591,8.31126
-77.5,40.25,120.0,4.64094,8.30177
-77.25,40.25,120.0,4.62962,8.28413
-77.0,40.25,120.0,4.61608,8.26014
-76.75,40.25,120.0,4.60366,8.23822
-76.5,40.25,120.0,4.60291,8.23343
-76.25,40.25,120.0,4.59786,8.2244
-76.0,40.25,120.0,4.58557,8.20354
-75.75,40.25,120.0,4.56849,8.17513
-75.5,40.25,120.0,4.54554,8.13459
-75.25,40.25,120.0,4.53089,8.108
-75.0,40.25,120.0,4.51565,8.0768
-74.75,40.25,120.0,4.51326,8.07432
-74.5,40.25,120.0,4.51347,8.0758
-74.25,40.25,120.0,4.51395,8.07618
-74.0,40.25,120.0,4.53372,8.11117
-124.5,40.5,120.0,4.1846,7.48289
-124.25,40.5,120.0,4.18429,7.48235
-124.0,40.5,120.0,4.18216,7.47859
-123.75,40.5,120.0,4.17641,7.46855
-123.5,40.5,120.0,4.19201,7.4972
-123.25,40.5,120.0,4.29901,7.69024
-123.0,40.5,120.0,4.36183,7.80565
-122.75,40.5,120.0,4.39039,7.85696
-122.5,40.5,120.0,4.42373,7.91663
-122.25,40.5,120.0,4.42724,7.91589
-122.0,40.5,120.0,4.42884,7.91677
-121.75,40.5,120.0,4.38982,7.84699
-121.5,40.5,120.0,4.35068,7.77964
-121.25,40.5,120.0,4.3313,7.7444
-121.0,40.5,120.0,4.31396,7.71356
-120.75,40.5,120.0,4.28006,7.65431
-120.5,40.5,120.0,4.26575,7.62933
-120.25,40.5,120.0,4.24585,7.59068
-120.0,40.5,120.0,4.24342,7.58491
-119.75,40.5,120.0,4.23567,7.58157
-119.5,40.5,120.0,4.22967,7.56831
-119.25,40.5,120.0,4.22285,7.55409
-119.0,40.5,120.0,4.21634,7.54098
-118.75,40.5,120.0,4.20004,7.51229
-118.5,40.5,120.0,4.18014,7.47795
-118.25,40.5,120.0,4.15991,7.44353
-118.0,40.5,120.0,4.14896,7.42565
-117.75,40.5,120.0,4.15804,7.44221
-117.5,40.5,120.0,4.16833,7.46137
-117.25,40.5,120.0,4.17498,7.47289
-117.0,40.5,120.0,4.17735,7.47744
-116.75,40.5,120.0,4.17968,7.48174
-116.5,40.5,120.0,4.17958,7.48173
-116.25,40.5,120.0,4.18792,7.49854
-116.0,40.5,120.0,4.19598,7.49994
-115.75,40.5,120.0,4.20084,7.50956
-115.5,40.5,120.0,4.19618,7.50166
-115.25,40.5,120.0,4.18816,7.49644
-115.0,40.5,120.0,4.18194,7.48323
-114.75,40.5,120.0,4.18011,7.48134
-114.5,40.5,120.0,4.17813,7.47875
-114.25,40.5,120.0,4.17358,7.47243
-114.0,40.5,120.0,4.1774,7.47908
-113.75,40.5,120.0,4.19783,7.51181
-113.5,40.5,120.0,4.21469,7.54022
-113.25,40.5,120.0,4.23633,7.57833
-113.0,40.5,120.0,4.24085,7.58711
-112.75,40.5,120.0,4.23394,7.57773
-112.5,40.5,120.0,4.23252,7.56511
-112.25,40.5,120.0,4.24808,7.59647
-112.0,40.5,120.0,4.27846,7.65613
-111.75,40.5,120.0,4.30048,7.69979
-111.5,40.5,120.0,4.31884,7.72023
-111.25,40.5,120.0,4.373,7.81651
-111.0,40.5,120.0,4.41019,7.88349
-110.75,40.5,120.0,4.44361,7.94489
-110.5,40.5,120.0,4.4594,7.9768
-110.25,40.5,120.0,4.485,8.02273
-110.0,40.5,120.0,4.49831,8.04719
-109.75,40.5,120.0,4.52114,8.08973
-109.5,40.5,120.0,4.5453,8.12963
-109.25,40.5,120.0,4.54764,8.13556
-109.0,40.5,120.0,4.54674,8.13432
-108.75,40.5,120.0,4.55762,8.15416
-108.5,40.5,120.0,4.56574,8.16371
-108.25,40.5,120.0,4.56898,8.17053
-108.0,40.5,120.0,4.51976,8.08523
-107.75,40.5,120.0,4.48008,8.01502
-107.5,40.5,120.0,4.44056,7.94385
-107.25,40.5,120.0,4.43219,7.92898
-107.0,40.5,120.0,4.41016,7.88974
-106.75,40.5,120.0,4.39101,7.85551
-106.5,40.5,120.0,4.37081,7.81963
-106.25,40.5,120.0,4.36595,7.81027
-106.0,40.5,120.0,4.36116,7.8005
-105.75,40.5,120.0,4.36329,7.80165
-105.5,40.5,120.0,4.38907,7.84805
-105.25,40.5,120.0,4.41134,7.88882
-105.0,40.5,120.0,4.4305,7.92504
-104.75,40.5,120.0,4.43524,7.93433
-104.5,40.5,120.0,4.43481,7.93411
-104.25,40.5,120.0,4.43605,7.93576
-104.0,40.5,120.0,4.43721,7.93807
-103.75,40.5,120.0,4.46312,7.98483
-103.5,40.5,120.0,4.4857,8.02596
-103.25,40.5,120.0,4.51145,8.06403
-103.0,40.5,120.0,4.53468,8.11348
-102.75,40.5,120.0,4.55835,8.15542
-102.5,40.5,120.0,4.58577,8.20414
-102.25,40.5,120.0,4.60045,8.23081
-102.0,40.5,120.0,4.61674,8.25991
-101.75,40.5,120.0,4.61555,8.25789
-101.5,40.5,120.0,4.61241,8.2528
-101.25,40.5,120.0,4.612,8.25155
-101.0,40.5,120.0,4.61268,8.25167
-100.75,40.5,120.0,4.61391,8.25294
-100.5,40.5,120.0,4.61482,8.25358
-100.25,40.5,120.0,4.61855,8.25989
-100.0,40.5,120.0,4.63382,8.28715
-99.75,40.5,120.0,4.64596,8.31342
-99.5,40.5,120.0,4.66487,8.34587
-99.25,40.5,120.0,4.68466,8.38048
-99.0,40.5,120.0,4.6778,8.36818
-98.75,40.5,120.0,4.68415,8.3801
-98.5,40.5,120.0,4.68881,8.38887
-98.25,40.5,120.0,4.68842,8.38817
-98.0,40.5,120.0,4.67581,8.36514
-97.75,40.5,120.0,4.65952,8.33598
-97.5,40.5,120.0,4.63886,8.30013
-97.25,40.5,120.0,4.64229,8.30601
-97.0,40.5,120.0,4.65574,8.32951
-96.75,40.5,120.0,4.66207,8.34108
-96.5,40.5,120.0,4.69091,8.39232
-96.25,40.5,120.0,4.7125,8.43107
-96.0,40.5,120.0,4.73667,8.4736
-95.75,40.5,120.0,4.74368,8.48602
-95.5,40.5,120.0,4.71479,8.43551
-95.25,40.5,120.0,4.69723,8.40368
-95.0,40.5,120.0,4.68376,8.37944
-94.75,40.5,120.0,4.68064,8.37374
-94.5,40.5,120.0,4.67931,8.37151
-94.25,40.5,120.0,4.67834,8.36985
-94.0,40.5,120.0,4.67658,8.36649
-93.75,40.5,120.0,4.67657,8.3661
-93.5,40.5,120.0,4.67687,8.36627
-93.25,40.5,120.0,4.67852,8.36883
-93.0,40.5,120.0,4.68288,8.3782
-92.75,40.5,120.0,4.68781,8.38669
-92.5,40.5,120.0,4.69635,8.40187
-92.25,40.5,120.0,4.6978,8.40453
-92.0,40.5,120.0,4.69533,8.40019
-91.75,40.5,120.0,4.69451,8.39873
-91.5,40.5,120.0,4.69594,8.40131
-91.25,40.5,120.0,4.70164,8.41155
-91.0,40.5,120.0,4.70846,8.42377
-90.75,40.5,120.0,4.71109,8.42864
-90.5,40.5,120.0,4.70406,8.41676
-90.25,40.5,120.0,4.69668,8.40502
-90.0,40.5,120.0,4.68396,8.38358
-89.75,40.5,120.0,4.67512,8.36709
-89.5,40.5,120.0,4.66226,8.34333
-89.25,40.5,120.0,4.65316,8.32634
-89.0,40.5,120.0,4.66768,8.35199
-88.75,40.5,120.0,4.69124,8.39345
-88.5,40.5,120.0,4.70908,8.42504
-88.25,40.5,120.0,4.70578,8.41927
-88.0,40.5,120.0,4.69292,8.39668
-87.75,40.5,120.0,4.6823,8.37548
-87.5,40.5,120.0,4.6605,8.33726
-87.25,40.5,120.0,4.64233,8.30524
-87.0,40.5,120.0,4.63096,8.2854
-86.75,40.5,120.0,4.65394,8.32635
-86.5,40.5,120.0,4.67882,8.3713
-86.25,40.5,120.0,4.71333,8.43153
-86.0,40.5,120.0,4.7218,8.44812
-85.75,40.5,120.0,4.71388,8.43373
-85.5,40.5,120.0,4.71085,8.42725
-85.25,40.5,120.0,4.71309,8.43144
-85.0,40.5,120.0,4.71413,8.43355
-84.75,40.5,120.0,4.69651,8.40222
-84.5,40.5,120.0,4.68097,8.3747
-84.25,40.5,120.0,4.64248,8.30644
-84.0,40.5,120.0,4.62627,8.27696
-83.75,40.5,120.0,4.61941,8.26472
-83.5,40.5,120.0,4.62544,8.27801
-83.25,40.5,120.0,4.63735,8.29864
-83.0,40.5,120.0,4.64308,8.30824
-82.75,40.5,120.0,4.6653,8.34677
-82.5,40.5,120.0,4.68959,8.38971
-82.25,40.5,120.0,4.69432,8.39664
-82.0,40.5,120.0,4.6927,8.39207
-81.75,40.5,120.0,4.67852,8.3729
-81.5,40.5,120.0,4.66191,8.342
-81.25,40.5,120.0,4.64323,8.3068
-81.0,40.5,120.0,4.62674,8.27807
-80.75,40.5,120.0,4.61352,8.25425
-80.5,40.5,120.0,4.59838,8.2267
-80.25,40.5,120.0,4.58589,8.20504
-80.0,40.5,120.0,4.61091,8.24932
-79.75,40.5,120.0,4.64133,8.30356
-79.5,40.5,120.0,4.65964,8.3362
-79.25,40.5,120.0,4.66224,8.34049
-79.0,40.5,120.0,4.64493,8.30869
-78.75,40.5,120.0,4.64099,8.3012
-78.5,40.5,120.0,4.63813,8.29893
-78.25,40.5,120.0,4.6452,8.30904
-78.0,40.5,120.0,4.65654,8.33021
-77.75,40.5,120.0,4.65992,8.33669
-77.5,40.5,120.0,4.65446,8.3272
-77.25,40.5,120.0,4.645,8.31041
-77.0,40.5,120.0,4.63395,8.2908
-76.75,40.5,120.0,4.62261,8.27017
-76.5,40.5,120.0,4.61304,8.253
-76.25,40.5,120.0,4.60792,8.24246
-76.0,40.5,120.0,4.5942,8.21827
-75.75,40.5,120.0,4.57381,8.18242
-75.5,40.5,120.0,4.55361,8.14699
-75.25,40.5,120.0,4.53868,8.11946
-75.0,40.5,120.0,4.53107,8.10611
-74.75,40.5,120.0,4.52497,8.09438
-74.5,40.5,120.0,4.51699,8.08031
-74.25,40.5,120.0,4.50981,8.06777
-74.0,40.5,120.0,4.54509,8.13108
-73.75,40.5,120.0,4.64967,8.31653
-73.5,40.5,120.0,4.66571,8.34408
-73.25,40.5,120.0,4.6848,8.38383
-72.75,40.5,120.0,4.66321,8.34347
-72.5,40.5,120.0,4.63999,8.30124
-72.25,40.5,120.0,4.61863,8.26298
-124.5,40.75,120.0,4.19617,7.50308
-124.25,40.75,120.0,4.19344,7.49836
-124.0,40.75,120.0,4.19201,7.49589
-123.75,40.75,120.0,4.18444,7.48267
-123.5,40.75,120.0,4.19083,7.49411
-123.25,40.75,120.0,4.34691,7.77666
-123.0,40.75,120.0,4.41129,7.88861
-122.75,40.75,120.0,4.42729,7.91691
-122.5,40.75,120.0,4.44214,7.94308
-122.25,40.75,120.0,4.45155,7.95997
-122.0,40.75,120.0,4.43462,7.92965
-121.75,40.75,120.0,4.39722,7.86325
-121.5,40.75,120.0,4.36025,7.79871
-121.25,40.75,120.0,4.3399,7.76102
-121.0,40.75,120.0,4.29592,7.6815
-120.75,40.75,120.0,4.26818,7.63182
-120.5,40.75,120.0,4.24045,7.58026
-120.25,40.75,120.0,4.23703,7.57152
-120.0,40.75,120.0,4.23764,7.5898
-119.75,40.75,120.0,4.23493,7.58233
-119.5,40.75,120.0,4.22395,7.55881
-119.25,40.75,120.0,4.21335,7.5368
-119.0,40.75,120.0,4.20189,7.51549
-118.75,40.75,120.0,4.18833,7.49098
-118.5,40.75,120.0,4.1693,7.45705
-118.25,40.75,120.0,4.15478,7.43234
-118.0,40.75,120.0,4.14867,7.42331
-117.75,40.75,120.0,4.15656,7.43904
-117.5,40.75,120.0,4.16559,7.45649
-117.25,40.75,120.0,4.17061,7.46544
-117.0,40.75,120.0,4.17642,7.47471
-116.75,40.75,120.0,4.18034,7.48166
-116.5,40.75,120.0,4.18491,7.49084
-116.25,40.75,120.0,4.19441,7.51052
-116.0,40.75,120.0,4.20841,7.52238
-115.75,40.75,120.0,4.2135,7.53275
-115.5,40.75,120.0,4.20397,7.51529
-115.25,40.75,120.0,4.18346,7.48827
-115.0,40.75,120.0,4.16746,7.45694
-114.75,40.75,120.0,4.16559,7.45457
-114.5,40.75,120.0,4.15949,7.44588
-114.25,40.75,120.0,4.15293,7.43637
-114.0,40.75,120.0,4.15185,7.42066
-113.75,40.75,120.0,4.19159,7.49995
-113.5,40.75,120.0,4.22562,7.55837
-113.25,40.75,120.0,4.25361,7.60847
-113.0,40.75,120.0,4.25423,7.61025
-112.75,40.75,120.0,4.2558,7.61611
-112.5,40.75,120.0,4.26483,7.62383
-112.25,40.75,120.0,4.26906,7.63362
-112.0,40.75,120.0,4.28919,7.67514
-111.75,40.75,120.0,4.32597,7.74487
-111.5,40.75,120.0,4.35077,7.77684
-111.25,40.75,120.0,4.38427,7.83612
-111.0,40.75,120.0,4.43361,7.92471
-110.75,40.75,120.0,4.48155,8.01439
-110.5,40.75,120.0,4.49009,8.03176
-110.25,40.75,120.0,4.51412,8.07421
-110.0,40.75,120.0,4.54962,8.13995
-109.75,40.75,120.0,4.56752,8.17486
-109.5,40.75,120.0,4.57094,8.17567
-109.25,40.75,120.0,4.57177,8.17966
-109.0,40.75,120.0,4.56406,8.16424
-108.75,40.75,120.0,4.56471,8.16694
-108.5,40.75,120.0,4.57214,8.17363
-108.25,40.75,120.0,4.56903,8.1706
-108.0,40.75,120.0,4.53749,8.11634
-107.75,40.75,120.0,4.49795,8.04731
-107.5,40.75,120.0,4.46158,7.98207
-107.25,40.75,120.0,4.44916,7.96021
-107.0,40.75,120.0,4.41616,7.90092
-106.75,40.75,120.0,4.39622,7.86545
-106.5,40.75,120.0,4.39206,7.8586
-106.25,40.75,120.0,4.37116,7.82037
-106.0,40.75,120.0,4.36736,7.8121
-105.75,40.75,120.0,4.37655,7.82615
-105.5,40.75,120.0,4.39069,7.85218
-105.25,40.75,120.0,4.42365,7.91289
-105.0,40.75,120.0,4.44521,7.95346
-104.75,40.75,120.0,4.43663,7.93832
-104.5,40.75,120.0,4.42692,7.92151
-104.25,40.75,120.0,4.41665,7.90361
-104.0,40.75,120.0,4.42334,7.91288
-103.75,40.75,120.0,4.44914,7.95952
-103.5,40.75,120.0,4.48323,8.02082
-103.25,40.75,120.0,4.50837,8.06534
-103.0,40.75,120.0,4.52762,8.09965
-102.75,40.75,120.0,4.5533,8.14614
-102.5,40.75,120.0,4.57239,8.18057
-102.25,40.75,120.0,4.58824,8.20875
-102.0,40.75,120.0,4.60624,8.2417
-101.75,40.75,120.0,4.59567,8.22332
-101.5,40.75,120.0,4.59131,8.21603
-101.25,40.75,120.0,4.59223,8.2166
-101.0,40.75,120.0,4.59822,8.22607
-100.75,40.75,120.0,4.60246,8.23269
-100.5,40.75,120.0,4.60637,8.23841
-100.25,40.75,120.0,4.60993,8.24318
-100.0,40.75,120.0,4.6132,8.24874
-99.75,40.75,120.0,4.6231,8.26704
-99.5,40.75,120.0,4.65652,8.33179
-99.25,40.75,120.0,4.67694,8.36585
-99.0,40.75,120.0,4.67412,8.36049
-98.75,40.75,120.0,4.67867,8.36921
-98.5,40.75,120.0,4.68764,8.38642
-98.25,40.75,120.0,4.69007,8.39108
-98.0,40.75,120.0,4.66632,8.3483
-97.75,40.75,120.0,4.64119,8.30348
-97.5,40.75,120.0,4.62521,8.27652
-97.25,40.75,120.0,4.6257,8.27332
-97.0,40.75,120.0,4.64714,8.31267
-96.75,40.75,120.0,4.66579,8.34651
-96.5,40.75,120.0,4.68838,8.38824
-96.25,40.75,120.0,4.70032,8.40917
-96.0,40.75,120.0,4.71648,8.43844
-95.75,40.75,120.0,4.71626,8.4383
-95.5,40.75,120.0,4.71043,8.42729
-95.25,40.75,120.0,4.69763,8.40338
-95.0,40.75,120.0,4.70063,8.40927
-94.75,40.75,120.0,4.69144,8.39277
-94.5,40.75,120.0,4.67671,8.36677
-94.25,40.75,120.0,4.6697,8.35426
-94.0,40.75,120.0,4.66661,8.34872
-93.75,40.75,120.0,4.67025,8.35531
-93.5,40.75,120.0,4.68058,8.37367
-93.25,40.75,120.0,4.68307,8.37826
-93.0,40.75,120.0,4.68818,8.38697
-92.75,40.75,120.0,4.69521,8.39916
-92.5,40.75,120.0,4.70223,8.41149
-92.25,40.75,120.0,4.69961,8.40714
-92.0,40.75,120.0,4.69363,8.39703
-91.75,40.75,120.0,4.68787,8.3869
-91.5,40.75,120.0,4.6877,8.38663
-91.25,40.75,120.0,4.69709,8.40334
-91.0,40.75,120.0,4.71298,8.43174
-90.75,40.75,120.0,4.71701,8.43899
-90.5,40.75,120.0,4.71127,8.42923
-90.25,40.75,120.0,4.70126,8.41197
-90.0,40.75,120.0,4.68728,8.38752
-89.75,40.75,120.0,4.67659,8.36776
-89.5,40.75,120.0,4.66229,8.3407
-89.25,40.75,120.0,4.65928,8.33493
-89.0,40.75,120.0,4.65741,8.33094
-88.75,40.75,120.0,4.67227,8.35803
-88.5,40.75,120.0,4.68608,8.38376
-88.25,40.75,120.0,4.69665,8.40322
-88.0,40.75,120.0,4.68848,8.38909
-87.75,40.75,120.0,4.68239,8.37568
-87.5,40.75,120.0,4.67335,8.36054
-87.25,40.75,120.0,4.65469,8.32699
-87.0,40.75,120.0,4.64018,8.30095
-86.75,40.75,120.0,4.64187,8.30355
-86.5,40.75,120.0,4.65543,8.32954
-86.25,40.75,120.0,4.68714,8.38484
-86.0,40.75,120.0,4.69344,8.39675
-85.75,40.75,120.0,4.69407,8.39766
-85.5,40.75,120.0,4.69675,8.40226
-85.25,40.75,120.0,4.70176,8.41182
-85.0,40.75,120.0,4.70089,8.41024
-84.75,40.75,120.0,4.68788,8.38675
-84.5,40.75,120.0,4.6594,8.3359
-84.25,40.75,120.0,4.63446,8.29141
-84.0,40.75,120.0,4.61999,8.2652
-83.75,40.75,120.0,4.6295,8.28255
-83.5,40.75,120.0,4.63815,8.29739
-83.25,40.75,120.0,4.64959,8.32223
-83.0,40.75,120.0,4.65408,8.32949
-82.75,40.75,120.0,4.67019,8.35529
-82.5,40.75,120.0,4.67697,8.36777
-82.25,40.75,120.0,4.68974,8.3902
-82.0,40.75,120.0,4.68835,8.38525
-81.75,40.75,120.0,4.68502,8.38481
-81.5,40.75,120.0,4.67103,8.3593
-81.25,40.75,120.0,4.64755,8.31316
-81.0,40.75,120.0,4.63169,8.2857
-80.75,40.75,120.0,4.61586,8.25773
-80.5,40.75,120.0,4.59505,8.21872
-80.25,40.75,120.0,4.57817,8.19466
-80.0,40.75,120.0,4.57672,8.19252
-79.75,40.75,120.0,4.6053,8.24166
-79.5,40.75,120.0,4.62128,8.26795
-79.25,40.75,120.0,4.64,8.30036
-79.0,40.75,120.0,4.63627,8.29305
-78.75,40.75,120.0,4.63328,8.28784
-78.5,40.75,120.0,4.6363,8.29377
-78.25,40.75,120.0,4.6561,8.32964
-78.0,40.75,120.0,4.66239,8.34116
-77.75,40.75,120.0,4.66694,8.34835
-77.5,40.75,120.0,4.66208,8.34016
-77.25,40.75,120.0,4.6422,8.30566
-77.0,40.75,120.0,4.6323,8.28748
-76.75,40.75,120.0,4.62904,8.28054
-76.5,40.75,120.0,4.63189,8.28753
-76.25,40.75,120.0,4.62448,8.27311
-76.0,40.75,120.0,4.60892,8.24498
-75.75,40.75,120.0,4.59938,8.2285
-75.5,40.75,120.0,4.57683,8.18782
-75.25,40.75,120.0,4.55665,8.15227
-75.0,40.75,120.0,4.54134,8.12494
-74.75,40.75,120.0,4.531,8.10526
-74.5,40.75,120.0,4.52326,8.09157
-74.25,40.75,120.0,4.52864,8.10115
-74.0,40.75,120.0,4.57185,8.17892
-73.75,40.75,120.0,4.62948,8.28123
-73.5,40.75,120.0,4.65823,8.33684
