longitude,latitude,depth,vsv,vp
-103.5,40.0,100.0,4.44104,7.94271
-103.25,40.0,100.0,4.43767,7.9282
-103.0,40.0,100.0,4.47079,8.00534
-102.75,40.0,100.0,4.50461,8.06299
-102.5,40.0,100.0,4.54466,8.13192
-102.25,40.0,100.0,4.56309,8.16624
-102.0,40.0,100.0,4.576,8.19156
-101.75,40.0,100.0,4.58716,8.2155
-101.5,40.0,100.0,4.6005,8.23471
-101.25,40.0,100.0,4.60855,8.24696
-101.0,40.0,100.0,4.61239,8.25407
-100.75,40.0,100.0,4.61264,8.2528
-100.5,40.0,100.0,4.61734,8.26084
-100.25,40.0,100.0,4.62455,8.27361
-100.0,40.0,100.0,4.63783,8.29715
-99.75,40.0,100.0,4.6467,8.31243
-99.5,40.0,100.0,4.66189,8.33844
-99.25,40.0,100.0,4.67305,8.36347
-99.0,40.0,100.0,4.67277,8.36187
-98.75,40.0,100.0,4.67583,8.3651
-98.5,40.0,100.0,4.67557,8.36172
-98.25,40.0,100.0,4.66982,8.35258
-98.0,40.0,100.0,4.6653,8.34586
-97.75,40.0,100.0,4.65592,8.33012
-97.5,40.0,100.0,4.64983,8.31981
-97.25,40.0,100.0,4.66835,8.35383
-97.0,40.0,100.0,4.67714,8.36739
-96.75,40.0,100.0,4.67953,8.37202
-96.5,40.0,100.0,4.68748,8.38749
-96.25,40.0,100.0,4.70065,8.40863
-96.0,40.0,100.0,4.71726,8.43213
-95.75,40.0,100.0,4.71437,8.42663
-95.5,40.0,100.0,4.68685,8.38378
-95.25,40.0,100.0,4.66967,8.35589
-95.0,40.0,100.0,4.66272,8.34137
-94.75,40.0,100.0,4.66771,8.35017
-94.5,40.0,100.0,4.67611,8.36461
-94.25,40.0,100.0,4.6819,8.37459
-94.0,40.0,100.0,4.67532,8.36287
-93.75,40.0,100.0,4.6649,8.34481
-93.5,40.0,100.0,4.65899,8.33517
-93.25,40.0,100.0,4.66228,8.34102
-93.0,40.0,100.0,4.66612,8.34772
-92.75,40.0,100.0,4.67108,8.35664
-92.5,40.0,100.0,4.67357,8.35802
-92.25,40.0,100.0,4.67586,8.36112
-92.0,40.0,100.0,4.67853,8.3646
-91.75,40.0,100.0,4.68041,8.37869
-91.5,40.0,100.0,4.68063,8.36905
-91.25,40.0,100.0,4.68321,8.37444
-91.0,40.0,100.0,4.68357,8.37596
-90.75,40.0,100.0,4.67647,8.36384
-90.5,40.0,100.0,4.66058,8.33681
-90.25,40.0,100.0,4.64397,8.3086
-90.0,40.0,100.0,4.64082,8.30342
-89.75,40.0,100.0,4.65016,8.31954
-89.5,40.0,100.0,4.65807,8.33294
-89.25,40.0,100.0,4.65212,8.32138
-89.0,40.0,100.0,4.67232,8.35558
-88.75,40.0,100.0,4.68397,8.3725
-88.5,40.0,100.0,4.69935,8.41313
-88.25,40.0,100.0,4.67711,8.36161
-88.0,40.0,100.0,4.65808,8.33134
-87.75,40.0,100.0,4.64787,8.31479
-87.5,40.0,100.0,4.64273,8.30554
-87.25,40.0,100.0,4.64164,8.30341
-87.0,40.0,100.0,4.63932,8.2996
-86.75,40.0,100.0,4.66716,8.34697
-86.5,40.0,100.0,4.68528,8.37665
-86.25,40.0,100.0,4.7009,8.41594
-86.0,40.0,100.0,4.70104,8.41473
-85.75,40.0,100.0,4.70221,8.41585
-85.5,40.0,100.0,4.70295,8.41649
-85.25,40.0,100.0,4.69031,8.3938
-85.0,40.0,100.0,4.67975,8.37529
-84.75,40.0,100.0,4.66194,8.34405
-84.5,40.0,100.0,4.65305,8.32883
-84.25,40.0,100.0,4.63646,8.29165
-84.0,40.0,100.0,4.62973,8.28181
-83.75,40.0,100.0,4.62264,8.27011
-83.5,40.0,100.0,4.62714,8.27632
-83.25,40.0,100.0,4.63414,8.29054
-83.0,40.0,100.0,4.63654,8.29274
-82.75,40.0,100.0,4.63491,8.2873
-82.5,40.0,100.0,4.64182,8.31357
-82.25,40.0,100.0,4.63687,8.30418
-82.0,40.0,100.0,4.62997,8.28966
-81.75,40.0,100.0,4.62948,8.28582
-81.5,40.0,100.0,4.63567,8.29486
-81.25,40.0,100.0,4.64015,8.30119
-81.0,40.0,100.0,4.63509,8.29386
-80.75,40.0,100.0,4.62573,8.27361
-80.5,40.0,100.0,4.61821,8.26031
-80.25,40.0,100.0,4.60556,8.23664
-80.0,40.0,100.0,4.6191,8.2649
-79.75,40.0,100.0,4.6397,8.30027
-79.5,40.0,100.0,4.67764,8.37258
-79.25,40.0,100.0,4.6765,8.36101
-79.0,40.0,100.0,4.66449,8.34566
-78.75,40.0,100.0,4.64337,8.31307
-78.5,40.0,100.0,4.60724,8.23957
-78.25,40.0,100.0,4.59797,8.22065
-78.0,40.0,100.0,4.59082,8.21527
-77.75,40.0,100.0,4.58335,8.19645
-77.5,40.0,100.0,4.59158,8.21216
-77.25,40.0,100.0,4.59751,8.22447
-77.0,40.0,100.0,4.60533,8.23943
-76.75,40.0,100.0,4.60383,8.23691
-76.5,40.0,100.0,4.60377,8.23607
-76.25,40.0,100.0,4.60671,8.24193
-76.0,40.0,100.0,4.60465,8.23781
-75.75,40.0,100.0,4.60909,8.2462
-75.5,40.0,100.0,4.59921,8.22749
-75.25,40.0,100.0,4.58159,8.19502
-75.0,40.0,100.0,4.57177,8.17788
-74.75,40.0,100.0,4.55626,8.15141
-74.5,40.0,100.0,4.5538,8.14908
-74.25,40.0,100.0,4.55228,8.14608
-74.0,40.0,100.0,4.54769,8.13754
-124.5,40.25,100.0,4.22075,7.55138
-124.25,40.25,100.0,4.21649,7.54374
-124.0,40.25,100.0,4.20938,7.53094
-123.75,40.25,100.0,4.20535,7.52348
-123.5,40.25,100.0,4.21576,7.54
-123.25,40.25,100.0,4.24361,7.597
-123.0,40.25,100.0,4.30607,7.70091
-122.75,40.25,100.0,4.32177,7.72949
-122.5,40.25,100.0,4.35116,7.78361
-122.25,40.25,100.0,4.35932,7.79914
-122.0,40.25,100.0,4.36174,7.80644
-121.75,40.25,100.0,4.33203,7.74278
-121.5,40.25,100.0,4.26093,7.61912
-121.25,40.25,100.0,4.25859,7.61557
-121.0,40.25,100.0,4.23694,7.57753
-120.75,40.25,100.0,4.21836,7.54728
-120.5,40.25,100.0,4.20575,7.52648
-120.25,40.25,100.0,4.19826,7.50871
-120.0,40.25,100.0,4.20109,7.51044
-119.75,40.25,100.0,4.20038,7.51821
-119.5,40.25,100.0,4.19323,7.50262
-119.25,40.25,100.0,4.18696,7.48907
-119.0,40.25,100.0,4.1814,7.47694
-118.75,40.25,100.0,4.16967,7.45749
-118.5,40.25,100.0,4.14988,7.42359
-118.25,40.25,100.0,4.12978,7.38882
-118.0,40.25,100.0,4.12257,7.37595
-117.75,40.25,100.0,4.1313,7.39147
-117.5,40.25,100.0,4.14124,7.4093
-117.25,40.25,100.0,4.14906,7.42301
-117.0,40.25,100.0,4.14982,7.42466
-116.75,40.25,100.0,4.15005,7.4254
-116.5,40.25,100.0,4.14761,7.42146
-116.25,40.25,100.0,4.15823,7.44059
-116.0,40.25,100.0,4.17103,7.46284
-115.75,40.25,100.0,4.18436,7.48547
-115.5,40.25,100.0,4.18536,7.48704
-115.25,40.25,100.0,4.17961,7.47737
-115.0,40.25,100.0,4.17587,7.47082
-114.75,40.25,100.0,4.17124,7.46339
-114.5,40.25,100.0,4.1666,7.45593
-114.25,40.25,100.0,4.16332,7.4518
-114.0,40.25,100.0,4.16644,7.458
-113.75,40.25,100.0,4.17093,7.46568
-113.5,40.25,100.0,4.18965,7.49565
-113.25,40.25,100.0,4.18877,7.49342
-113.0,40.25,100.0,4.18333,7.48507
-112.75,40.25,100.0,4.17092,7.46606
-112.5,40.25,100.0,4.16198,7.43757
-112.25,40.25,100.0,4.16908,7.45403
-112.0,40.25,100.0,4.1986,7.51466
-111.75,40.25,100.0,4.2362,7.57409
-111.5,40.25,100.0,4.26828,7.63466
-111.25,40.25,100.0,4.3065,7.70199
-111.0,40.25,100.0,4.34885,7.77752
-110.75,40.25,100.0,4.38045,7.83594
-110.5,40.25,100.0,4.40547,7.88412
-110.25,40.25,100.0,4.42774,7.92368
-110.0,40.25,100.0,4.45167,7.96638
-109.75,40.25,100.0,4.47287,7.99905
-109.5,40.25,100.0,4.50545,8.0609
-109.25,40.25,100.0,4.52066,8.09034
-109.0,40.25,100.0,4.5262,8.09535
-108.75,40.25,100.0,4.51944,8.07371
-108.5,40.25,100.0,4.50762,8.05298
-108.25,40.25,100.0,4.49924,8.03804
-108.0,40.25,100.0,4.48007,8.01187
-107.75,40.25,100.0,4.45743,7.97466
-107.5,40.25,100.0,4.43799,7.93929
-107.25,40.25,100.0,4.41789,7.9037
-107.0,40.25,100.0,4.39436,7.86158
-106.75,40.25,100.0,4.35766,7.79611
-106.5,40.25,100.0,4.33872,7.76239
-106.25,40.25,100.0,4.32477,7.73604
-106.0,40.25,100.0,4.31021,7.70668
-105.75,40.25,100.0,4.309,7.70022
-105.5,40.25,100.0,4.32961,7.73842
-105.25,40.25,100.0,4.36672,7.80518
-105.0,40.25,100.0,4.37672,7.82581
-104.75,40.25,100.0,4.4034,7.87194
-104.5,40.25,100.0,4.42945,7.91809
-104.25,40.25,100.0,4.44978,7.95828
-104.0,40.25,100.0,4.4575,7.97068
-103.75,40.25,100.0,4.4555,7.96793
-103.5,40.25,100.0,4.45345,7.95606
-103.25,40.25,100.0,4.46113,7.96945
-103.0,40.25,100.0,4.48708,8.02453
-102.75,40.25,100.0,4.51489,8.07017
-102.5,40.25,100.0,4.54694,8.14092
-102.25,40.25,100.0,4.56148,8.15181
-102.0,40.25,100.0,4.5799,8.18647
-101.75,40.25,100.0,4.58598,8.19822
-101.5,40.25,100.0,4.5956,8.21328
-101.25,40.25,100.0,4.60169,8.23831
-101.0,40.25,100.0,4.60155,8.23551
-100.75,40.25,100.0,4.6023,8.23505
-100.5,40.25,100.0,4.60003,8.23058
-100.25,40.25,100.0,4.60767,8.24394
-100.0,40.25,100.0,4.62646,8.27706
-99.75,40.25,100.0,4.6389,8.29843
-99.5,40.25,100.0,4.66007,8.33457
-99.25,40.25,100.0,4.67823,8.37369
-99.0,40.25,100.0,4.67338,8.36489
-98.75,40.25,100.0,4.67285,8.3632
-98.5,40.25,100.0,4.6707,8.35726
-98.25,40.25,100.0,4.66584,8.34745
-98.0,40.25,100.0,4.65593,8.33075
-97.75,40.25,100.0,4.64731,8.31583
-97.5,40.25,100.0,4.63788,8.29947
-97.25,40.25,100.0,4.64925,8.31974
-97.0,40.25,100.0,4.66175,8.33972
-96.75,40.25,100.0,4.6727,8.35967
-96.5,40.25,100.0,4.68339,8.37993
-96.25,40.25,100.0,4.70104,8.40664
-96.0,40.25,100.0,4.72199,8.45784
-95.75,40.25,100.0,4.72747,8.46839
-95.5,40.25,100.0,4.69539,8.39741
-95.25,40.25,100.0,4.67319,8.36321
-95.0,40.25,100.0,4.66347,8.34293
-94.75,40.25,100.0,4.66713,8.34989
-94.5,40.25,100.0,4.67397,8.36226
-94.25,40.25,100.0,4.67962,8.37216
-94.0,40.25,100.0,4.67566,8.36507
-93.75,40.25,100.0,4.66624,8.34846
-93.5,40.25,100.0,4.66101,8.33931
-93.25,40.25,100.0,4.66014,8.33766
-93.0,40.25,100.0,4.66509,8.34601
-92.75,40.25,100.0,4.66968,8.35349
-92.5,40.25,100.0,4.67475,8.36076
-92.25,40.25,100.0,4.6785,8.36653
-92.0,40.25,100.0,4.68089,8.37808
-91.75,40.25,100.0,4.6819,8.37893
-91.5,40.25,100.0,4.68378,8.3829
-91.25,40.25,100.0,4.68685,8.38939
-91.0,40.25,100.0,4.68881,8.38283
-90.75,40.25,100.0,4.68155,8.37037
-90.5,40.25,100.0,4.66684,8.3455
-90.25,40.25,100.0,4.64788,8.31396
-90.0,40.25,100.0,4.63491,8.29244
-89.75,40.25,100.0,4.63578,8.29336
-89.5,40.25,100.0,4.63473,8.29078
-89.25,40.25,100.0,4.63314,8.28733
-89.0,40.25,100.0,4.64778,8.31156
-88.75,40.25,100.0,4.67434,8.36967
-88.5,40.25,100.0,4.70164,8.4161
-88.25,40.25,100.0,4.68519,8.38936
-88.0,40.25,100.0,4.66346,8.3409
-87.75,40.25,100.0,4.65024,8.31958
-87.5,40.25,100.0,4.6402,8.30197
-87.25,40.25,100.0,4.6335,8.28941
-87.0,40.25,100.0,4.62898,8.28112
-86.75,40.25,100.0,4.65148,8.31962
-86.5,40.25,100.0,4.68133,8.38153
-86.25,40.25,100.0,4.69805,8.40963
-86.0,40.25,100.0,4.70349,8.41452
-85.75,40.25,100.0,4.70092,8.40953
-85.5,40.25,100.0,4.70023,8.40932
-85.25,40.25,100.0,4.7001,8.41051
-85.0,40.25,100.0,4.69609,8.40473
-84.75,40.25,100.0,4.68138,8.37863
-84.5,40.25,100.0,4.66163,8.34406
-84.25,40.25,100.0,4.6362,8.29147
-84.0,40.25,100.0,4.62491,8.27368
-83.75,40.25,100.0,4.61717,8.25937
-83.5,40.25,100.0,4.62769,8.28058
-83.25,40.25,100.0,4.6353,8.29343
-83.0,40.25,100.0,4.63518,8.29097
-82.75,40.25,100.0,4.63313,8.28543
-82.5,40.25,100.0,4.64179,8.31419
-82.25,40.25,100.0,4.63673,8.30197
-82.0,40.25,100.0,4.62956,8.2862
-81.75,40.25,100.0,4.62895,8.28151
-81.5,40.25,100.0,4.63746,8.29566
-81.25,40.25,100.0,4.64244,8.30546
-81.0,40.25,100.0,4.63872,8.3001
-80.75,40.25,100.0,4.62861,8.28225
-80.5,40.25,100.0,4.61998,8.26145
-80.25,40.25,100.0,4.59751,8.22904
-80.0,40.25,100.0,4.59165,8.21777
-79.75,40.25,100.0,4.6494,8.31968
-79.5,40.25,100.0,4.67635,8.36998
-79.25,40.25,100.0,4.67727,8.37372
-79.0,40.25,100.0,4.65915,8.33252
-78.75,40.25,100.0,4.64411,8.30994
-78.5,40.25,100.0,4.63087,8.28816
-78.25,40.25,100.0,4.6302,8.28715
-78.0,40.25,100.0,4.62904,8.28229
-77.75,40.25,100.0,4.62684,8.2754
-77.5,40.25,100.0,4.6277,8.27791
-77.25,40.25,100.0,4.62508,8.27499
-77.0,40.25,100.0,4.62463,8.27405
-76.75,40.25,100.0,4.61621,8.25845
-76.5,40.25,100.0,4.6095,8.24654
-76.25,40.25,100.0,4.60767,8.2434
-76.0,40.25,100.0,4.59948,8.2273
-75.75,40.25,100.0,4.5878,8.20779
-75.5,40.25,100.0,4.57032,8.17705
-75.25,40.25,100.0,4.5563,8.15253
-75.0,40.25,100.0,4.54632,8.12742
-74.75,40.25,100.0,4.54483,8.12983
-74.5,40.25,100.0,4.54474,8.13332
-74.25,40.25,100.0,4.5461,8.1346
-74.0,40.25,100.0,4.56176,8.16129
-124.5,40.5,100.0,4.22858,7.56537
-124.25,40.5,100.0,4.22849,7.56526
-124.0,40.5,100.0,4.22621,7.56114
-123.75,40.5,100.0,4.22032,7.55059
-123.5,40.5,100.0,4.22752,7.56159
-123.25,40.5,100.0,4.3068,7.70771
-123.0,40.5,100.0,4.35386,7.78792
-122.75,40.5,100.0,4.37602,7.82904
-122.5,40.5,100.0,4.40107,7.87577
-122.25,40.5,100.0,4.39332,7.85466
-122.0,40.5,100.0,4.37846,7.82485
-121.75,40.5,100.0,4.31307,7.70964
-121.5,40.5,100.0,4.25528,7.61109
-121.25,40.5,100.0,4.23575,7.57553
-121.0,40.5,100.0,4.22337,7.55352
-120.75,40.5,100.0,4.19425,7.50322
-120.5,40.5,100.0,4.18405,7.48557
-120.25,40.5,100.0,4.18427,7.48076
-120.0,40.5,100.0,4.18829,7.48466
-119.75,40.5,100.0,4.18769,7.49635
-119.5,40.5,100.0,4.18596,7.48916
-119.25,40.5,100.0,4.18362,7.48205
-119.0,40.5,100.0,4.18105,7.47575
-118.75,40.5,100.0,4.16383,7.44644
-118.5,40.5,100.0,4.14481,7.41382
-118.25,40.5,100.0,4.12636,7.38173
-118.0,40.5,100.0,4.11439,7.36086
-117.75,40.5,100.0,4.12136,7.37359
-117.5,40.5,100.0,4.13069,7.39089
-117.25,40.5,100.0,4.13866,7.40488
-117.0,40.5,100.0,4.14414,7.41472
-116.75,40.5,100.0,4.14904,7.42346
-116.5,40.5,100.0,4.14852,7.42267
-116.25,40.5,100.0,4.15438,7.43434
-116.0,40.5,100.0,4.16043,7.44027
-115.75,40.5,100.0,4.16649,7.45145
-115.5,40.5,100.0,4.17029,7.45889
-115.25,40.5,100.0,4.16878,7.4586
-115.0,40.5,100.0,4.16908,7.45831
-114.75,40.5,100.0,4.15831,7.43989
-114.5,40.5,100.0,4.15192,7.42937
-114.25,40.5,100.0,4.14013,7.4101
-114.0,40.5,100.0,4.14358,7.41663
-113.75,40.5,100.0,4.1639,7.45016
-113.5,40.5,100.0,4.18277,7.48195
-113.25,40.5,100.0,4.20681,7.5236
-113.0,40.5,100.0,4.20813,7.52723
-112.75,40.5,100.0,4.18909,7.49762
-112.5,40.5,100.0,4.17834,7.46745
-112.25,40.5,100.0,4.18609,7.48688
-112.0,40.5,100.0,4.22306,7.55946
-111.75,40.5,100.0,4.25142,7.60126
-111.5,40.5,100.0,4.27348,7.64246
-111.25,40.5,100.0,4.32169,7.72787
-111.0,40.5,100.0,4.35513,7.78813
-110.75,40.5,100.0,4.38719,7.8474
-110.5,40.5,100.0,4.41238,7.8975
-110.25,40.5,100.0,4.44598,7.957
-110.0,40.5,100.0,4.47013,8.0002
-109.75,40.5,100.0,4.49042,8.02935
-109.5,40.5,100.0,4.51803,8.08407
-109.25,40.5,100.0,4.53063,8.10846
-109.0,40.5,100.0,4.54081,8.12179
-108.75,40.5,100.0,4.53044,8.10223
-108.5,40.5,100.0,4.52218,8.0765
-108.25,40.5,100.0,4.50968,8.05911
-108.0,40.5,100.0,4.49032,8.03174
-107.75,40.5,100.0,4.47687,8.00958
-107.5,40.5,100.0,4.46393,7.98483
-107.25,40.5,100.0,4.45307,7.96567
-107.0,40.5,100.0,4.4097,7.88922
-106.75,40.5,100.0,4.37453,7.82691
-106.5,40.5,100.0,4.33648,7.76005
-106.25,40.5,100.0,4.32434,7.73702
-106.0,40.5,100.0,4.31563,7.7192
-105.75,40.5,100.0,4.31251,7.70875
-105.5,40.5,100.0,4.34359,7.76409
-105.25,40.5,100.0,4.36881,7.8098
-105.0,40.5,100.0,4.39243,7.85405
-104.75,40.5,100.0,4.41383,7.89208
-104.5,40.5,100.0,4.428,7.91915
-104.25,40.5,100.0,4.44662,7.95561
-104.0,40.5,100.0,4.44271,7.94874
-103.75,40.5,100.0,4.44801,7.95624
-103.5,40.5,100.0,4.45418,7.96653
-103.25,40.5,100.0,4.4659,7.97637
-103.0,40.5,100.0,4.49041,8.0294
-102.75,40.5,100.0,4.51315,8.06912
-102.5,40.5,100.0,4.5438,8.12291
-102.25,40.5,100.0,4.56056,8.15341
-102.0,40.5,100.0,4.58704,8.19926
-101.75,40.5,100.0,4.59269,8.20921
-101.5,40.5,100.0,4.60021,8.23473
-101.25,40.5,100.0,4.5986,8.23043
-101.0,40.5,100.0,4.59649,8.22481
-100.75,40.5,100.0,4.59237,8.21729
-100.5,40.5,100.0,4.58816,8.20939
-100.25,40.5,100.0,4.58961,8.21174
-100.0,40.5,100.0,4.60408,8.23692
-99.75,40.5,100.0,4.62004,8.2648
-99.5,40.5,100.0,4.64695,8.31188
-99.25,40.5,100.0,4.67653,8.36354
-99.0,40.5,100.0,4.66998,8.3517
-98.75,40.5,100.0,4.67345,8.36572
-98.5,40.5,100.0,4.67341,8.36456
-98.25,40.5,100.0,4.67096,8.35927
-98.0,40.5,100.0,4.65532,8.33094
-97.75,40.5,100.0,4.63801,8.30047
-97.5,40.5,100.0,4.61854,8.26068
-97.25,40.5,100.0,4.63112,8.28435
-97.0,40.5,100.0,4.65032,8.31918
-96.75,40.5,100.0,4.66345,8.34304
-96.5,40.5,100.0,4.67886,8.37277
-96.25,40.5,100.0,4.69211,8.39348
-96.0,40.5,100.0,4.70944,8.41914
-95.75,40.5,100.0,4.71415,8.42725
-95.5,40.5,100.0,4.69385,8.39834
-95.25,40.5,100.0,4.68061,8.37834
-95.0,40.5,100.0,4.67295,8.36091
-94.75,40.5,100.0,4.6709,8.35749
-94.5,40.5,100.0,4.67174,8.35906
-94.25,40.5,100.0,4.6723,8.36006
-94.0,40.5,100.0,4.66973,8.35533
-93.75,40.5,100.0,4.66649,8.34939
-93.5,40.5,100.0,4.66427,8.34526
-93.25,40.5,100.0,4.66364,8.3436
-93.0,40.5,100.0,4.6693,8.35335
-92.75,40.5,100.0,4.6748,8.36267
-92.5,40.5,100.0,4.68277,8.37577
-92.25,40.5,100.0,4.68384,8.37702
-92.0,40.5,100.0,4.68252,8.38073
-91.75,40.5,100.0,4.68291,8.38025
-91.5,40.5,100.0,4.68285,8.38018
-91.25,40.5,100.0,4.68581,8.38619
-91.0,40.5,100.0,4.68833,8.39151
-90.75,40.5,100.0,4.6824,8.38314
-90.5,40.5,100.0,4.67081,8.35079
-90.25,40.5,100.0,4.65745,8.32943
-90.0,40.5,100.0,4.64328,8.30612
-89.75,40.5,100.0,4.63875,8.29791
-89.5,40.5,100.0,4.63012,8.28211
-89.25,40.5,100.0,4.62529,8.27315
-89.0,40.5,100.0,4.63794,8.29436
-88.75,40.5,100.0,4.66213,8.33507
-88.5,40.5,100.0,4.68204,8.38304
-88.25,40.5,100.0,4.67838,8.36385
-88.0,40.5,100.0,4.66408,8.34271
-87.75,40.5,100.0,4.65281,8.32525
-87.5,40.5,100.0,4.63706,8.29847
-87.25,40.5,100.0,4.62934,8.28308
-87.0,40.5,100.0,4.62496,8.27454
-86.75,40.5,100.0,4.63913,8.29922
-86.5,40.5,100.0,4.65671,8.32833
-86.25,40.5,100.0,4.68695,8.38563
-86.0,40.5,100.0,4.69903,8.40272
-85.75,40.5,100.0,4.69619,8.39826
-85.5,40.5,100.0,4.69618,8.40018
-85.25,40.5,100.0,4.69923,8.40734
-85.0,40.5,100.0,4.6975,8.40601
-84.75,40.5,100.0,4.68056,8.37618
-84.5,40.5,100.0,4.6628,8.34517
-84.25,40.5,100.0,4.63011,8.28248
-84.0,40.5,100.0,4.6239,8.27209
-83.75,40.5,100.0,4.62863,8.27984
-83.5,40.5,100.0,4.63736,8.29789
-83.25,40.5,100.0,4.64116,8.3022
-83.0,40.5,100.0,4.63966,8.2978
-82.75,40.5,100.0,4.63922,8.29702
-82.5,40.5,100.0,4.64952,8.32691
-82.25,40.5,100.0,4.64304,8.31246
-82.0,40.5,100.0,4.63495,8.29514
-81.75,40.5,100.0,4.63285,8.28752
-81.5,40.5,100.0,4.63251,8.28679
-81.25,40.5,100.0,4.63551,8.29286
-81.0,40.5,100.0,4.62993,8.283
-80.75,40.5,100.0,4.6201,8.26518
-80.5,40.5,100.0,4.60595,8.2405
-80.25,40.5,100.0,4.58991,8.21259
-80.0,40.5,100.0,4.60677,8.2425
-79.75,40.5,100.0,4.63234,8.28885
-79.5,40.5,100.0,4.65309,8.32771
-79.25,40.5,100.0,4.65919,8.33128
-79.0,40.5,100.0,4.648,8.31456
-78.75,40.5,100.0,4.64186,8.30429
-78.5,40.5,100.0,4.63583,8.29455
-78.25,40.5,100.0,4.63649,8.29512
-78.0,40.5,100.0,4.63471,8.2917
-77.75,40.5,100.0,4.63268,8.28685
-77.5,40.5,100.0,4.62943,8.28355
-77.25,40.5,100.0,4.62706,8.27986
-77.0,40.5,100.0,4.62458,8.27525
-76.75,40.5,100.0,4.61836,8.26318
-76.5,40.5,100.0,4.61392,8.25436
-76.25,40.5,100.0,4.61343,8.25348
-76.0,40.5,100.0,4.60343,8.23619
-75.75,40.5,100.0,4.59064,8.21083
-75.5,40.5,100.0,4.5704,8.17535
-75.25,40.5,100.0,4.55564,8.14638
-75.0,40.5,100.0,4.54868,8.13665
-74.75,40.5,100.0,4.54739,8.13998
-74.5,40.5,100.0,4.54501,8.12702
-74.25,40.5,100.0,4.54411,8.12742
-74.0,40.5,100.0,4.5719,8.17784
-73.75,40.5,100.0,4.62243,8.26523
-73.5,40.5,100.0,4.62979,8.27555
-73.25,40.5,100.0,4.64345,8.3149
-72.75,40.5,100.0,4.63441,8.29709
-72.5,40.5,100.0,4.61852,8.26768
-72.25,40.5,100.0,4.60033,8.23415
-124.5,40.75,100.0,4.23766,7.58082
-124.25,40.75,100.0,4.23723,7.58075
-124.0,40.75,100.0,4.2365,7.5797
-123.75,40.75,100.0,4.22966,7.56784
-123.5,40.75,100.0,4.23262,7.5722
-123.25,40.75,100.0,4.34598,7.77486
-123.0,40.75,100.0,4.39136,7.854
-122.75,40.75,100.0,4.4003,7.86848
-122.5,40.75,100.0,4.40242,7.87075
-122.25,40.75,100.0,4.39389,7.85581
-122.0,40.75,100.0,4.3596,7.79574
-121.75,40.75,100.0,4.31324,7.71459
-121.5,40.75,100.0,4.26884,7.63792
-121.25,40.75,100.0,4.24713,7.5974
-121.0,40.75,100.0,4.20877,7.52786
-120.75,40.75,100.0,4.18529,7.48575
-120.5,40.75,100.0,4.16575,7.44864
-120.25,40.75,100.0,4.16745,7.44778
-120.0,40.75,100.0,4.17053,7.47013
-119.75,40.75,100.0,4.17138,7.46871
-119.5,40.75,100.0,4.16921,7.45958
-119.25,40.75,100.0,4.17247,7.46165
-119.0,40.75,100.0,4.17482,7.46496
-118.75,40.75,100.0,4.1605,7.44031
-118.5,40.75,100.0,4.14083,7.40622
-118.25,40.75,100.0,4.12019,7.36985
-118.0,40.75,100.0,4.11005,7.35227
-117.75,40.75,100.0,4.11324,7.35881
-117.5,40.75,100.0,4.12204,7.37557
-117.25,40.75,100.0,4.12889,7.38783
-117.0,40.75,100.0,4.1418,7.41023
-116.75,40.75,100.0,4.14874,7.42264
-116.5,40.75,100.0,4.15286,7.43057
-116.25,40.75,100.0,4.15498,7.43637
-116.0,40.75,100.0,4.15857,7.43615
-115.75,40.75,100.0,4.15609,7.43251
-115.5,40.75,100.0,4.16131,7.44179
-115.25,40.75,100.0,4.16238,7.44727
-115.0,40.75,100.0,4.15636,7.43533
-114.75,40.75,100.0,4.14845,7.42156
-114.5,40.75,100.0,4.13344,7.39591
-114.25,40.75,100.0,4.11977,7.37316
-114.0,40.75,100.0,4.11575,7.35963
-113.75,40.75,100.0,4.15654,7.4361
-113.5,40.75,100.0,4.19382,7.49977
-113.25,40.75,100.0,4.22344,7.55166
-113.0,40.75,100.0,4.22198,7.55039
-112.75,40.75,100.0,4.21261,7.53863
-112.5,40.75,100.0,4.21388,7.53156
-112.25,40.75,100.0,4.21301,7.53394
-112.0,40.75,100.0,4.2332,7.57748
-111.75,40.75,100.0,4.27549,7.64336
-111.5,40.75,100.0,4.3052,7.69888
-111.25,40.75,100.0,4.32733,7.73853
-111.0,40.75,100.0,4.36707,7.81028
-110.75,40.75,100.0,4.41206,7.89626
-110.5,40.75,100.0,4.42727,7.9259
-110.25,40.75,100.0,4.4592,7.98138
-110.0,40.75,100.0,4.49638,8.05171
-109.75,40.75,100.0,4.51176,8.06653
-109.5,40.75,100.0,4.52913,8.10757
-109.25,40.75,100.0,4.54581,8.13076
-109.0,40.75,100.0,4.54699,8.12809
-108.75,40.75,100.0,4.53787,8.116
-108.5,40.75,100.0,4.52438,8.08033
-108.25,40.75,100.0,4.51384,8.06911
-108.0,40.75,100.0,4.50504,8.05707
-107.75,40.75,100.0,4.49621,8.044
-107.5,40.75,100.0,4.48397,8.02172
-107.25,40.75,100.0,4.47035,7.99774
-107.0,40.75,100.0,4.4146,7.8984
-106.75,40.75,100.0,4.37332,7.82639
-106.5,40.75,100.0,4.35144,7.78964
-106.25,40.75,100.0,4.32473,7.73953
-106.0,40.75,100.0,4.31558,7.72062
-105.75,40.75,100.0,4.32478,7.73352
-105.5,40.75,100.0,4.34452,7.7662
